AUTHOR,BASE,DESTINATION_MODUL,DETAIL,FILE_NAME,FOLDER,FRIENDLY_URL,FUSEACTION,FUSEACTION2,HEAD,IS_ACTIVE,IS_ADD,IS_DELETE,IS_SPECIAL,IS_UPDATE,IS_WBO_DENIED,IS_WBO_FORM_LOCK,IS_WBO_LOCK,IS_WBO_LOG,LEFT_MENU_NAME,MODUL,MODUL_SHORT_NAME,OBJECTS_COUNT,RECORD_DATE,RECORD_EMP,RECORD_IP,RELATED_FUSEACTION,RELATED_MODUL_SHORT_NAME,SECURITY,STAGE,STATUS,TYPE,UPDATE_DATE,UPDATE_EMP,UPDATE_IP,VERSION,WINDOW
1,'CRM',NULL,NULL,'camp_list_excel.cfm','display',NULL,'emptypopup_camp_list_excel',NULL,'Kampanya Excel Liste',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',1,'2012-02-28 11:06:48.0',1898,'192.168.18.34','popup_camp_list_excel','campaign','HTTP',52,'Deployment',4,'2012-08-23 12:42:53.573',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'camp_list_label_info.cfm','display',NULL,'emptypopup_camp_list_label_info',NULL,'Kampanya Etiket Bilgileri',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',42,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-23 16:19:13.127',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'del_camp_team_emp.cfm','query',NULL,'emptypopup_camp_team_del_emp',NULL,'Kampanya Ekip Çalışan Sil Query',1,0,1,0,0,0,0,0,NULL,NULL,'Campaign','campaign',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 15:39:58.553',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'del_camp_team_par.cfm','query',NULL,'emptypopup_camp_team_del_par',NULL,'Kampanya Ekip Partner Sil Query',1,0,1,0,0,0,0,0,NULL,NULL,'Campaign','campaign',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 15:39:09.153',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'del_camp_event_relation.cfm','query',NULL,'emptypopup_del_camp_event_relation',NULL,'Kampanya İlişkili Etkinlikler Sil Query',1,0,1,0,0,0,0,0,NULL,NULL,'Campaign','campaign',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 15:34:01.47',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'del_camp_survey.cfm','query',NULL,'emptypopup_del_camp_survey',NULL,'Anketi Kampanyadan Çıkar Query',1,0,1,0,0,0,0,0,NULL,NULL,'Campaign','campaign',1,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 16:15:36.067',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'del_camp_target_market.cfm','query',NULL,'emptypopup_del_camp_tmarket',NULL,'Kampanya-Hedef Kitle Bağlantısı Sil Query',1,0,1,0,0,0,0,0,0,NULL,'Campaign','campaign',20,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 08:37:33.71',89,'10.0.0.11','v 12','popup'
1,'CRM',NULL,NULL,'del_camp_tmarket_cons.cfm','query',NULL,'emptypopup_del_camp_tmarket_cons',NULL,'Liste Yöneticisi Sil Query',1,0,1,0,0,0,0,0,0,NULL,'Campaign','campaign',27,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 08:44:34.527',89,'10.0.0.11','v 12','popup'
1,'CRM',NULL,NULL,'del_camp_tmarket_cons_pars_toplu.cfm','query',NULL,'emptypopup_del_camp_tmarket_cons_toplu',NULL,'Liste Yöneticisi Toplu Sil Query',1,0,1,0,0,0,0,0,0,NULL,'Campaign','campaign',17,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 08:47:14.993',89,'10.0.0.11','v 12','popup'
1,'CRM',NULL,NULL,'del_camp_tmarket_pars.cfm','query',NULL,'emptypopup_del_camp_tmarket_pars',NULL,'Kampanya-Partner İlişkisi Sil Query',1,0,1,0,0,0,0,0,0,NULL,'Campaign','campaign',7,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 08:48:50.057',89,'10.0.0.11','v 12','popup'
1,'CRM',NULL,NULL,'del_campaign.cfm','query',NULL,'emptypopup_del_campaign',NULL,'Kampanya Sil Query',1,0,1,0,0,0,0,0,1,NULL,'Campaign','campaign',3,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-09-04 14:45:31.287',7,'192.168.18.20','v 12','emptypopup'
1,'CRM','product',NULL,'del_conscat_segmentation.cfm','../product/query',NULL,'emptypopup_del_conscat_segmentation',NULL,'Sepet Kontrolü Sil Query',1,0,1,0,0,0,0,0,NULL,NULL,'Campaign','campaign',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 13:37:42.477',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'del_organization.cfm','query',NULL,'emptypopup_del_organization',NULL,'Etkinlik Sil Query',1,0,1,0,0,0,0,0,NULL,NULL,'Campaign','campaign',0,'2012-01-30 08:39:24.0',1898,'192.168.18.103',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 09:59:32.44',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'del_sms_cont.cfm','query',NULL,'emptypopup_del_sms_content',NULL,'SMS İçeriği Sil Query',1,0,1,0,0,0,0,0,0,NULL,'Campaign','campaign',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 08:49:58.343',89,'10.0.0.11','v 12','popup'
1,'CRM',NULL,NULL,'del_survey.cfm','query',NULL,'emptypopup_del_survey',NULL,'Anket Sil Query',1,0,1,0,0,0,0,0,1,NULL,'Campaign','campaign',7,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-09-04 14:58:52.483',7,'192.168.18.20','v 12','emptypopup'
1,'CRM',NULL,NULL,'dsp_campaign_catalogs.cfm','display',NULL,'emptypopup_dsp_campaign_catalogs',NULL,'Kampanya Aksiyonlar',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',674,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-23 15:57:57.893',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'dsp_campaign_contents.cfm','display',NULL,'emptypopup_dsp_campaign_contents',NULL,'Kampanya İçerikleri',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',2113,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-23 14:51:23.007',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'dsp_campaign_operation_rows.cfm','display',NULL,'emptypopup_dsp_campaign_operation_rows',NULL,'Abonelik Operasyon Satırları',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',395,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 14:20:01.76',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'dsp_campaign_promotions.cfm','display',NULL,'emptypopup_dsp_campaign_proms',NULL,'Promosyonlar',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',779,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-23 15:03:33.223',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'form_add_campaign_team_ajax.cfm','form',NULL,'emptypopup_form_add_campaign_team_ajax',NULL,'Kampanya Ekip',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',1001,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-23 14:16:22.357',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'list_campaigns_surveys_ajax.cfm','display',NULL,'emptypopup_list_campaigns_surveys_ajax',NULL,'Kampanya Anketler',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',1068,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-23 14:48:35.907',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'list_target_markets_ajax.cfm','display',NULL,'emptypopup_list_target_markets_ajax',NULL,'Hedef Kitle',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',1874,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-23 14:10:27.637',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'upd_survey.cfm','query',NULL,'emptypopup_popup_upd_survey',NULL,'Anket Güncelle Query',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',105,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 09:13:54.883',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'act_send_camp_email.cfm','query',NULL,'emptypopup_send_camp_email',NULL,'popup_send_camp_email',1,1,0,0,0,NULL,NULL,NULL,0,NULL,'Campaign','campaign',1,'2012-09-05 14:55:38.0',26,'192.168.18.90',NULL,NULL,'HTTPS',52,'Development',2,'2013-03-25 14:19:42.977',89,'10.0.0.11','v 12','emptypopup'
1,'CRM',NULL,NULL,'act_send_camp_emails.cfm','query',NULL,'emptypopup_send_camp_emails',NULL,'Hedef Kitle Email Gönder Query',1,1,0,0,0,0,0,0,0,NULL,'Campaign','campaign',97,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 08:53:00.05',89,'10.0.0.11','v 12','popup'
1,'CRM',NULL,NULL,'act_send_camp_smss.cfm','query',NULL,'emptypopup_send_camp_smss',NULL,'Hedef Kitle Sms Gönder Query',1,1,0,0,0,0,0,0,0,NULL,'Campaign','campaign',13,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 08:55:25.55',89,'10.0.0.11','v 12','popup'
1,'CRM',NULL,NULL,'target_audience_record.cfm','query',NULL,'emptypopup_target_audience_record',NULL,'Hedef Kitle Kaydet',1,1,0,0,0,NULL,0,NULL,0,NULL,'Campaign','campaign',38,'2013-04-25 07:41:56.0',89,'10.0.0.11',NULL,NULL,'HTTP',52,'Development',2,'2013-05-08 12:14:04.91',89,'10.0.0.11','v 12','emptypopup'
1,'CRM',NULL,NULL,'add_campaign_team_member.cfm','query',NULL,'emptypopup_team_member_add',NULL,'Kampanya Ekip Ekle Query',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',7,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 14:15:21.853',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'upd_campaign.cfm','query',NULL,'emptypopup_upd_campaign',NULL,'Kampanya Güncelle Query',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',48,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 08:53:53.573',10,'192.168.18.109','v 12','emptypopup'
1,'CRM',NULL,NULL,'upd_campaign_operation_rows.cfm','query',NULL,'emptypopup_upd_campaign_operation_rows',NULL,'Abonelik Operasyon Satırları Güncelle Query',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',7,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 14:20:41.147',10,'192.168.18.109','v 12','emptypopup'
1,'CRM','objects',NULL,'emptypopup_upd_detail_survey.cfm','../objects/query',NULL,'emptypopup_upd_detail_survey',NULL,'Anket Detay Güncelle Query',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',1,'2011-02-03 12:59:31.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 15:08:08.187',10,'192.168.18.109','v 12','popup'
1,'CRM','objects',NULL,'emptypopup_upd_detail_survey_questions.cfm','../objects/query',NULL,'emptypopup_upd_detail_survey_questions',NULL,'Anket Soru Güncelle Query',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',2,'2011-02-03 15:21:13.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 15:09:48.9',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'emptypopup_upd_detailed_survey_main_result.cfm','../objects/query',NULL,'emptypopup_upd_detailed_survey_main_result',NULL,'Anket Detaylı Açıklama Güncelle Query',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',1,'2011-02-04 06:54:12.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 10:11:11.157',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'upd_organization.cfm','query',NULL,'emptypopup_upd_organization',NULL,'Etkinlik Güncelle Query',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',8,'2011-02-17 12:36:04.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 09:40:39.503',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'upd_sms_cont.cfm','query',NULL,'emptypopup_upd_sms_content',NULL,'SMS İçeriği Güncelle Query',1,0,0,0,1,0,0,0,0,NULL,'Campaign','campaign',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 08:57:10.213',89,'10.0.0.11','v 12','popup'
1,'CRM','objects',NULL,'emptypopupajax_form_participants.cfm','../objects/form',NULL,'emptypopupajax_form_participants',NULL,'Anket Katılımcılar',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',29,'2011-02-04 08:29:22.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-23 11:42:33.357',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'form_ajax_publication.cfm','../objects/form',NULL,'emptypopupajax_form_publication',NULL,'Anket Yayınlar Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',41,'2011-02-04 08:12:16.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 11:40:16.527',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'emptypopupajax_form_related_parts.cfm','../objects/form',NULL,'emptypopupajax_form_related_parts',NULL,'Anket İlişkili Alanlar Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',58,'2011-02-04 08:22:58.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 11:44:16.763',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'emptypopupajax_form_survey_report.cfm','../objects/form',NULL,'emptypopupajax_form_survey_report',NULL,'Form Raporu',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',17,'2011-02-04 08:36:16.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-23 16:03:25.22',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'form_ajax_detail_survey_chapter.cfm','../objects/form',NULL,'emptypopupajax_form_upd_detail_survey_chapter',NULL,'Anket Bölümler Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',136,'2011-02-03 13:33:03.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 11:47:11.323',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'form_add_campaign.cfm','form',NULL,'form_add_campaign',NULL,'Kampanya Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',433,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 08:36:35.277',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'form_add_detail_survey.cfm','../objects/form',NULL,'form_add_detail_survey',NULL,'Anket Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',31,'2011-02-03 12:38:16.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 11:36:51.14',10,'192.168.18.109','v 12','normal'
1,'ERP','objects',NULL,'form_add_detailed_survey_main_result.cfm','../objects/form',NULL,'form_add_detailed_survey_main_result',NULL,'Anket Detaylı Açıklama Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',43,'2011-02-03 16:13:51.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 10:07:54.63',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'add_organization.cfm','form',NULL,'form_add_organization',NULL,'Etkinlik Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',213,'2011-02-15 11:18:46.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 10:00:09.523',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'form_add_survey.cfm','form',NULL,'form_add_survey',NULL,'Anket Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',200,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 09:08:20.483',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'form_add_target_market.cfm','form',NULL,'form_add_target_market',NULL,'Hedef Kitle Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',733,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 08:56:32.85',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'form_upd_campaign.cfm','form',NULL,'form_upd_campaign',NULL,'Kampanya Güncelle',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',1936,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 08:39:46.367',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'form_upd_detail_survey.cfm','../objects/form',NULL,'form_upd_detail_survey',NULL,'Anket(Form) Güncelle',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',124,'2011-02-03 12:53:35.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 15:14:32.387',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'form_upd_detailed_survey_main_result.cfm','../objects/form',NULL,'form_upd_detailed_survey_main_result',NULL,'Anket Detaylı Açıklama Güncelle',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',37,'2011-02-03 16:32:14.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 10:10:34.37',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'upd_organization.cfm','form',NULL,'form_upd_organization',NULL,'Etkinlik Güncelle',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',229,'2011-02-15 11:13:00.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-23 09:38:37.55',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'form_upd_survey.cfm','form',NULL,'form_upd_survey',NULL,'Anket Güncelle',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',1076,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 09:10:24.883',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'form_upd_target_market.cfm','form',NULL,'form_upd_target_market',NULL,'Hedef Kitle Güncelle',1,0,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',831,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 09:02:57.913',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'form_vote_survey.cfm','form',NULL,'form_vote_survey',NULL,'Anket Sonucu',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',692,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-23 09:14:44.863',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'list_campaign.cfm','display',NULL,'list_campaign','welcome','Kampanyalar',1,0,0,0,0,0,0,0,0,NULL,'Campaign','campaign',1665,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2013-05-08 15:34:14.35',3,'192.168.18.140','v 12','normal'
1,'CRM',NULL,NULL,'list_campaign_target.cfm','display',NULL,'list_campaign_target',NULL,'Liste Yöneticisi',1,0,0,0,0,0,0,0,0,NULL,'Campaign','campaign',471,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-09-18 08:34:10.173',26,'192.168.18.90','v 12','normal'
1,'CRM','objects',NULL,'list_detail_survey.cfm','../objects/display',NULL,'list_detail_survey',NULL,'Anket/Formlar',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',242,'2011-02-03 11:43:37.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 15:12:54.9',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'list_forwarded_campaign_content.cfm','display',NULL,'list_forwarded_campaign_content',NULL,'Gönderiler',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',310,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:34:09.183',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'list_maillist.cfm','display',NULL,'list_maillist',NULL,'Mail Listesi',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',325,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:20:07.91',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'list_organization.cfm','display',NULL,'list_organization',NULL,'Etkinlikler',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',349,'2011-02-17 16:37:29.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:35:09.473',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'list_organization_agenda.cfm','display',NULL,'list_organization_agenda',NULL,'Ektinlik Ajandası',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',153,'2011-03-10 14:50:11.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:43:18.097',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'list_participants.cfm','../objects/display',NULL,'list_participants',NULL,'Analiz Sonucu',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',27,'2011-02-03 16:01:58.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 10:02:51.833',10,'192.168.18.109','v 12','normal'
1,'CRM','objects',NULL,'list_proms.cfm','../objects/display',NULL,'list_proms',NULL,'Promosyonlar',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',29,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 15:16:58.743',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'list_survey.cfm','display',NULL,'list_survey',NULL,'Anketler',1,0,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',1581,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:07:18.403',10,'192.168.18.109','v 12','normal'
1,'CRM',NULL,NULL,'list_target_list.cfm','display',NULL,'list_target_list',NULL,'Hedef Kitle Listesi',1,0,0,0,0,0,0,0,0,NULL,'Campaign','campaign',2078,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2013-05-30 12:37:37.4',89,'10.0.0.13','v 12','normal'
1,'CRM',NULL,NULL,'list_target_list_extra.cfm','display',NULL,'list_target_list_extra',NULL,'Hedef Kitle Ek ',1,0,0,0,0,NULL,0,NULL,0,NULL,'Campaign','campaign',179,'2013-05-09 09:43:08.0',89,'10.0.0.11',NULL,NULL,'HTTP',52,'Development',9,'2013-05-30 12:39:34.937',89,'10.0.0.13','v 12','normal'
1,'CRM',NULL,NULL,'list_target_markets.cfm','display',NULL,'list_target_markets',NULL,'Hedef Kitleler',1,0,0,0,0,0,0,0,0,NULL,'Campaign','campaign',3039,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2013-05-30 12:34:14.437',89,'10.0.0.13','v 12','normal'
1,'CRM','product',NULL,'add_conscat_premium.cfm','../product/form',NULL,'popup_add_conscat_premium',NULL,'Kampanya Üye Kategorisi Prim Tanımı Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',166,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 12:11:22.177',10,'192.168.18.109','v 12','popup'
1,'CRM','product',NULL,'add_conscat_segmentation.cfm','../product/form',NULL,'popup_add_conscat_segmentation',NULL,'Sepet Kontrolü Ekle/Güncelle',1,1,0,0,1,0,0,0,NULL,NULL,'Campaign','campaign',70,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 13:34:45.633',10,'192.168.18.109','v 12','popup'
1,'CRM','campaign',NULL,'add_detail_survey_options.cfm','../objects/form',NULL,'popup_add_detail_survey_options',NULL,'Anket Seçenek Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',23,'2012-04-26 11:49:54.0',1721,'192.168.18.90',NULL,NULL,'HTTPS',52,'Deployment',1,'2012-08-23 15:11:03.01',10,'192.168.18.109','v 12','popup'
1,'CRM','objects',NULL,'add_detail_survey_questions.cfm','../objects/form',NULL,'popup_add_detail_survey_questions',NULL,'Anket Soru Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Campaign','campaign',31,'2011-02-03 15:07:04.0',1721,'192.168.18.87',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 14:54:26.233',10,'192.168.18.109','v 12','popup'
